VERSION,CAMERA_NUMBER,VIDEO_NAME,FRAMENUMBER,CLASS,SCORE_CLASS,X1_ORGAN,Y1_ORGAN,X2_ORGAN,Y2_ORGAN,AREA_CLASS,FEATURE,SCORE_FEATURE,AREA_FEATURE
2023-06-05,CAM7,CAM7_20220203_092129.avi,1503,Tail,0.95,229.0,1094.0,350.0,1169.0,9075.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1504,Tail,0.95,224.0,1092.0,352.0,1167.0,9600.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1505,Tail,0.95,222.0,1095.0,352.0,1167.0,9360.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1506,Tail,0.94,222.0,1094.0,356.0,1169.0,10050.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1507,Tail,0.95,226.0,1093.0,358.0,1168.0,9900.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1508,Tail,0.97,234.0,1090.0,367.0,1167.0,10241.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1509,Tail,0.97,242.0,1088.0,378.0,1159.0,9656.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1510,Tail,0.99,252.0,1085.0,391.0,1156.0,9869.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1511,Tail,0.95,266.0,1085.0,408.0,1157.0,10224.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1512,Tail,0.94,284.0,1083.0,423.0,1157.0,10286.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1513,Tail,0.95,304.0,1083.0,446.0,1157.0,10508.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1514,Tail,0.96,324.0,1083.0,462.0,1161.0,10764.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1515,Tail,0.98,343.0,1081.0,477.0,1158.0,10318.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1516,Tail,0.95,362.0,1082.0,491.0,1156.0,9546.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1517,Tail,0.96,371.0,1080.0,502.0,1156.0,9956.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1518,Tail,0.96,378.0,1087.0,507.0,1158.0,9159.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1519,Tail,0.95,383.0,1089.0,510.0,1162.0,9271.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1520,Tail,0.94,382.0,1089.0,509.0,1163.0,9398.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1521,Tail,0.96,381.0,1091.0,509.0,1161.0,8960.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1522,Tail,0.96,379.0,1093.0,509.0,1158.0,8450.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1523,Tail,0.96,379.0,1092.0,510.0,1157.0,8515.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1524,Tail,0.96,381.0,1091.0,512.0,1157.0,8646.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1525,Tail,0.98,386.0,1092.0,519.0,1156.0,8512.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1526,Tail,0.99,393.0,1091.0,529.0,1155.0,8704.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1527,Tail,0.97,404.0,1089.0,536.0,1155.0,8712.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1528,Tail,0.99,417.0,1087.0,549.0,1157.0,9240.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1529,Tail,0.96,429.0,1088.0,561.0,1156.0,8976.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1530,Tail,0.98,441.0,1086.0,573.0,1157.0,9372.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1531,Tail,0.96,453.0,1087.0,580.0,1155.0,8636.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1532,Tail,0.93,462.0,1081.0,592.0,1155.0,9620.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1533,Tail,0.93,470.0,1082.0,599.0,1151.0,8901.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1534,Tail,0.94,477.0,1082.0,604.0,1149.0,8509.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1535,Tail,0.87,481.0,1079.0,611.0,1150.0,9230.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1536,Tail,0.93,484.0,1078.0,614.0,1145.0,8710.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1537,Tail,0.94,490.0,1078.0,621.0,1143.0,8515.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1538,Tail,0.92,494.0,1075.0,623.0,1141.0,8514.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1539,Tail,0.89,501.0,1074.0,633.0,1142.0,8976.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1540,Tail,0.92,510.0,1074.0,641.0,1142.0,8908.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1541,Tail,0.89,520.0,1073.0,650.0,1141.0,8840.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1542,Tail,0.89,530.0,1071.0,660.0,1141.0,9100.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1543,Tail,0.85,540.0,1070.0,668.0,1141.0,9088.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1544,Tail,0.72,550.0,1069.0,678.0,1141.0,9216.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1545,Tail,0.79,559.0,1072.0,687.0,1143.0,9088.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1546,Tail,0.8,569.0,1074.0,696.0,1143.0,8763.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1547,Tail,0.61,573.0,1074.0,705.0,1143.0,9108.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1548,Tail,0.75,583.0,1073.0,708.0,1145.0,9000.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1549,Tail,0.8,591.0,1074.0,718.0,1143.0,8763.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1550,Tail,0.75,598.0,1075.0,728.0,1145.0,9100.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1551,Tail,0.84,609.0,1076.0,736.0,1146.0,8890.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1552,Tail,0.71,620.0,1082.0,751.0,1148.0,8646.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1553,Tail,0.91,638.0,1079.0,764.0,1153.0,9324.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1554,Tail,0.81,656.0,1082.0,783.0,1154.0,9144.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1555,Tail,0.54,681.0,1084.0,809.0,1157.0,9344.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1556,Tail,0.63,705.0,1089.0,832.0,1163.0,9398.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1557,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1558,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1559,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1560,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1561,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1562,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1563,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1564,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1565,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1566,Tail,0.53,830.0,1098.0,946.0,1166.0,7888.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1567,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1568,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1569,Tail,0.51,845.0,1096.0,961.0,1164.0,7888.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1570,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1571,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1572,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1573,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1574,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1575,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1576,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1577,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1578,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1579,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1580,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1581,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1582,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1583,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1584,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1585,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1586,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1587,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1588,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1589,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1590,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1591,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1592,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1593,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1594,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1595,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1596,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1597,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1598,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1599,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1600,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1601,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1602,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1603,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1604,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1605,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1606,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1607,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1608,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1609,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1610,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1611,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1612,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1613,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1614,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1615,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1616,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1617,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1618,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1619,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1620,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1621,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1622,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1623,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1624,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1625,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1626,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1627,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1628,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1629,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1630,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1631,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1632,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1633,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1634,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1635,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1636,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1637,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1638,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1639,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1640,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1641,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1642,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1643,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1644,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1645,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1646,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1647,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1648,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1649,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1650,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1651,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1652,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1653,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1654,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1655,Tail,0.77,108.0,1078.0,191.0,1136.0,4814.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1656,Tail,0.54,113.0,1080.0,205.0,1144.0,5888.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1657,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1658,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1659,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1660,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1661,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1662,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1663,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1664,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1665,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1666,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1667,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1668,Tail,0.58,199.0,1074.0,281.0,1138.0,5248.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1669,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1670,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1671,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1672,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1673,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1674,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1675,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1676,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1677,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1678,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1679,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1680,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1681,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1682,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1683,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1684,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1685,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1686,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1687,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1688,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1689,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1690,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1691,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1692,Tail,0.59,32.0,1142.0,73.0,1223.0,3321.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1693,Tail,0.78,33.0,1140.0,86.0,1221.0,4293.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1694,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1695,Tail,0.74,48.0,1139.0,121.0,1221.0,5986.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1696,Tail,0.87,52.0,1140.0,132.0,1221.0,6480.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1697,Tail,0.88,55.0,1139.0,137.0,1218.0,6478.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1698,Tail,0.92,57.0,1138.0,133.0,1218.0,6080.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1699,Tail,0.95,60.0,1140.0,127.0,1221.0,5427.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1700,Tail,0.94,63.0,1142.0,127.0,1224.0,5248.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1701,Tail,0.9,73.0,1140.0,136.0,1224.0,5292.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1702,Tail,0.66,90.0,1137.0,154.0,1221.0,5376.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1703,Tail,0.71,99.0,1132.0,175.0,1212.0,6080.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1704,Tail,0.91,110.0,1134.0,190.0,1210.0,6080.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1705,Tail,0.76,121.0,1134.0,203.0,1215.0,6642.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,1706,Tail,0.9,134.0,1141.0,211.0,1223.0,6314.0,None,0.0,0.0
